token,aap,frequency
upgraden,0.027480384,90
i-94,-0.01783114,90
ord,-0.057047624,90
wijkend,0.033863716,90
gevangenisleven,-0.088336185,90
catsuit,0.0853464,90
binnenkanten,0.043857105,90
boardingpass,0.027480632,90
toelegt,0.03146141,90
sentimenteels,0.01239977,90
inloopkasten,0.01447282,90
howdy,-0.016609486,90
hartbrekende,0.014769472,90
geitensik,-0.00763666,90
wegdroegen,-0.022283686,90
algarve,0.094147295,90
tientonner,-0.07343337,90
mediamensen,-0.01816682,90
luidkeelse,-0.0055975616,90
dompelden,0.047135584,90
vijfdaagse,0.06646578,90
filmscène,0.0644658,90
toekomstperspectieven,0.13647923,90
droogkap,0.007535141,90
kingman,-0.020037577,90
reba,0.050862778,90
hanig,-0.041036546,90
hollandaisesaus,0.066451795,90
onderzoeksbank,0.007934451,90
uitblinkers,0.07950306,90
vereenzaamde,0.042944066,90
ex-echtgenoten,-0.07650768,90
meegevend,0.115110055,90
normbesef,0.024195477,90
causeur,0.19952813,90
vliegtuigmotor,-0.039350007,90
irrationaliteit,-0.022143438,90
luidsprekertje,0.0067227446,90
bovenmatige,0.021174535,90
lauretta,0.039856907,90
appelstroop,0.0010776706,90
freudiaans,-0.027712308,90
lotsverbondenheid,0.03826177,90
freude,0.089969665,90
staalwol,-0.0071990564,90
orvieto,0.097834,90
tekortdoet,-0.037153184,90
dúrven,-0.115537524,90
wisseltruc,0.018613309,90
schedeltje,0.06417926,90
kiesheid,0.0025540888,90
overkomst,0.079156555,90
tjilpte,0.08794819,90
vaderszijde,0.015776101,90
messentrekker,-0.08322233,90
goodley,0.018065883,90
wrijvende,0.06068404,90
gaanderijen,0.026700012,90
goedgunstigheid,0.028894186,90
iokaste,-0.052900545,90
hologige,-0.10108912,90
gokverslaafde,-0.0908289,90
goktafels,0.0964961,90
neerliet,-0.0037193634,90
kakelbonte,0.083939806,90
flatscreens,0.04474052,90
izaak,0.08503879,90
uitdrijving,-0.06805983,90
pythons,-0.041758873,90
efcharisto,0.084169455,90
kapotmaakten,-0.054399524,90
schoonboenen,-0.054828163,90
roxannes,0.011533443,90
vrachtverkeer,-0.019874422,90
bergmans,0.0341297,90
chantabel,-0.08739643,90
gebedel,-0.0448429,90
hoax,-0.03752301,90
430,0.045362853,90
gesnipperde,0.013308417,90
bemerkten,0.037685078,90
dakvenster,0.020609777,90
naamplaat,0.031155948,90
profilering,-0.00348939,90
bedoelende,0.043149777,90
ondermijnend,-0.020999879,90
indiensttreding,0.018135253,90
pipe,0.049035873,90
yogamat,0.019027252,90
roomzachte,0.12220502,90
signeert,0.08468862,90
buitenkeuken,0.09663546,90
esdoornhout,0.11607808,90
snelwandelen,0.00042292476,90
tuchtcollege,-0.08538829,90
lagunes,0.1504083,90
pingpongballen,-0.06706372,90
eetkamers,0.07012135,90
vuurvreter,-0.02858723,90
fratello,0.049175084,90
nabils,-0.009023316,90
stilzat,0.045623206,90
verachtelijks,-0.028892059,90
neergegooide,-0.02476794,90
sportjournalisten,0.00422284,90
bolland,0.08795258,90
lou-belia,-0.0055720257,90
darley,-0.008826412,90
ion,-0.027147029,90
opgedrukt,-0.056651827,90
katachtigen,-0.02242539,90
voetbad,0.07560168,90
coltruien,0.042696435,90
tadeusz,0.057766497,90
bewerk,-0.022935051,90
racepaard,0.060415447,90
counselor,0.0026595257,90
knorrepot,-0.0007085949,90
j'ai,0.029248253,90
krijgsvolk,-0.0075138025,90
kanonneerboot,0.02055789,90
wegverkeer,-0.012517376,90
kaartte,0.010916928,90
l.m.,-0.0067343786,90
w.j.,0.0219604,90
kouros,0.09805639,90
onderwijskunde,0.10298125,90
weltevreden,0.13158664,90
bedrijfsauto,0.027080737,90
afspreek,-0.0040236264,90
schoolreünie,0.029247606,90
friemelende,-0.018277101,90
consultaties,0.036772333,90
salontafels,0.10653866,90
challier,0.03778828,90
neerzijgen,-0.03104508,90
all-in,0.054772366,90
jin,0.019188859,90
etude,0.1455382,90
pfitzner,-0.098755315,90
vibrato,0.11512216,90
familiedag,0.03450799,90
wielsporen,-0.011153586,90
straatwaarde,-0.06129686,90
voetknechten,-0.026608165,90
gegraaf,-0.09663075,90
delany,0.032902714,90
sloopten,-0.082088046,90
spurtten,-0.048877776,90
bouwdoos,-0.013543785,90
halm,0.03887044,90
sofietje,-0.020528195,90
verfwinkel,0.058814988,90
rozenkruisers,0.040064648,90
chartreuse,0.13939925,90
drakenkoppen,-0.065237604,90
clownesk,-0.0084314495,90
tunney,-0.00062649697,90
ongepubliceerd,0.037910745,90
straalkacheltje,-0.029185312,90
gaskraan,-0.0014401935,90
meewarigheid,-0.08502494,90
prominenter,0.09009248,90
eternal,0.013370305,90
damas,0.01293413,90
caits,-0.0021273121,90
orin,-0.0077723004,90
davidsster,0.02631148,90
turkmenistan,0.02787887,90
uitdunnen,-0.026038945,90
terrastegels,-0.04253181,90
taugé,0.05253677,90
bedankbriefjes,0.07461147,90
vriendschappelijkheid,0.10675453,90
mothers,0.02856978,90
zandplaat,0.008222036,90
aanpoten,0.006764363,90
hanige,-0.038986623,90
muizig,0.054805227,90
dramatiseren,-0.04307033,90
zapper,-0.11797692,90
paemel,-0.04010003,90
tes,0.061129052,90
uitschijnen,-0.02160476,90
bodysuit,0.041857213,90
paid,0.016416728,90
observatory,0.05753838,90
pioen,0.013390169,90
pravda,-0.0011000559,90
tukken,0.007029552,90
ongetemds,0.08028394,90
rood-,0.11575486,90
directeurs,0.06953338,90
troyes,0.06595959,90
ontijdige,-0.09163043,90
369,-0.018880177,90
329,0.025337666,90
lichtreclames,0.032900237,90
draaibare,0.04229372,90
opzegging,-0.051610973,90
baseballcap,0.0066319313,90
struikeldraad,-0.036709305,90
wiskundelerares,0.018246576,90
yogastudio,0.106129706,90
doelgerichter,0.044254966,90
selecteer,0.06659144,90
hertha,0.009725091,90
amerigo,0.029528718,90
haarlemmerstraat,0.037359454,90
caritas,0.06056292,90
zogende,-0.03307753,90
arbeidsters,-0.015368879,90
endicott,-0.01754529,90
fairey,-0.028738968,90
aero,0.02665867,90
speerwerpen,0.04376177,90
brittanniër,-0.07367799,90
temerige,0.03719185,90
dodendans,-0.011635125,90
roadies,0.035113636,90
snookeren,0.008311633,90
pärt,0.049100026,90
opschorting,-0.082164526,90
laagwater,-0.037637096,90
hermano,0.0054152813,90
saint-malo,0.08060111,90
cirkelbeweging,0.031758294,90
revalidatieprogramma,0.019098174,90
compounds,-0.02380775,90
schoonheidswedstrijden,0.060220785,90
bobbeltjes,-0.00912977,90
sheriffdienst,-0.077293806,90
noels,0.013929864,90
vervaet,-0.0015590861,90
santis,0.053464912,90
concha,0.001916483,90
miedema,0.02964727,90
transcendentale,0.06595999,90
ministry,0.011720277,90
vernederden,-0.07115603,90
tarantino,0.02233478,90
miramar,0.06566651,90
machiavellistische,0.041043572,90
informateur,0.010344017,90
ontbiedt,0.04383373,90
durran,0.05387049,90
stammoeder,0.05243606,90
perscentrum,0.04844348,90
sohan,0.063465826,90
enquirer,-0.019362338,90
ignaas,-0.020656498,90
protestbeweging,-0.008658715,90
bovendeks,0.043078672,90
hindoestaan,-0.05476761,90
roesje,0.03302916,90
gezelschapsdames,0.075657226,90
hoezee,0.053725693,90
pape,0.09695593,90
rensburg,0.039828084,90
knerpt,0.0007927194,90
strykers,-0.03900661,90
weerbaarder,-0.04648926,90
caverness,0.14402041,90
pleij,0.035013363,90
drunen,0.031815246,90
beroepsonderwijs,0.067674175,90
productielijn,0.030148141,90
herleving,0.07703306,90
rīga,0.060945943,90
paki,-0.06565856,90
vulcan,-0.0055871233,90
graafland,0.016458675,90
topambtenaren,0.008570127,90
vick,-0.008021742,90
lesya,-0.03438419,90
pixel,0.030632392,90
numairs,-0.0038756132,90
pondcake,-0.07451541,90
guildford,0.051450383,90
randley,0.093148775,90
kluivert,0.0018404266,90
deelder,0.07686742,90
andrejevitsj,-0.08183069,90
hedges,0.025725113,90
overheidsuitgaven,-0.0033509657,90
reguleert,0.026551336,90
v.a.,0.021014985,90
dougherty,0.026154067,90
kieswet,0.025093585,90
buñuel,0.005133681,90
newts,0.009670194,90
hawthorn,0.042821668,90
wuhayshi,0.04334827,90
lilla,0.030355876,90
raeve,-0.00681562,90
lucile,-0.07954117,90
kegeltjes,0.04511705,90
onderdanigen,0.067948356,90
gallus,-0.04902136,90
karavalas,0.1108685,90
brazos,0.03706253,90
sorghum,0.0404049,90
saloni,0.09436706,90
laotiaan,-0.05145407,90
singletons,0.027644888,90
seacrest,0.0648982,90
varner,-0.0738313,90
landy,0.07920539,90
flemming,-0.018262893,90
nld,-0.011485212,90
rolph,-0.006371644,90
minecraft,0.034082986,90
appeltern,0.069309264,90
mcsweeney,-0.05371348,90
gunny,-0.009784602,90
bech,0.009622547,90
joliffes,-0.059237532,90
heideggers,0.043465704,90
buendía,-0.050006278,90
lenori,0.02352906,90
g2,-0.039954558,90
jantine,-0.03110352,90
leyen,-0.029549196,90
reposoir,0.017872557,90
mitochondriaal,-0.008806221,90
marouf,-0.0052747317,90
laurenti,-0.0027341312,90
stöhr,-0.017838262,90
falso,-0.059596624,90
nyssa,0.09962464,90
scropes,-0.0620725,90
corringham,0.016007308,90
lusaka,0.0030020997,90
bratchet,-0.044057555,90
dewolf,-0.10793739,90
dasha,-0.01962725,90
bavaro,0.0005313903,90
theyn,-0.11705527,90
ekber,-0.07882,90
duchenko,0.031027045,90
jorindes,0.005174185,90
gulley,-0.021010939,90
maybelline,0.016081639,90
koffee,-0.08997731,90
burchard,-0.011118617,90
diatessaron,-0.026773456,90
onderinspecteur,0.0024296343,90
europapolitiek,0.042419165,90
adiba,0.09708162,90
isotopia,-0.016849075,90
vendex,-0.0041098185,90
planeetonderzoeker,0.00940723,90
patronost,0.032184716,90
déodat,0.026844151,90
fazendeiro,0.06607911,90
kirra,0.09607209,90
liddie,0.041623846,90
norie,-0.07883827,90
swingedouw,-0.049226653,90
birchfield,0.043932464,90
troikaan,-0.07479469,90
clemons,0.07053058,90
hantrop,-0.016305584,90
delanyea,-0.021054547,90
prescients,-0.02069071,90
iolanthes,0.06923705,90
sjim,0.039853882,90
calise,-0.0990493,90
kafes,0.021388963,90
bicks,-0.036542438,90
radley-smith,0.0580173,90
exh,0.013057515,90
apb,0.023391072,90
tameeka,0.055135485,90
boies,-0.014166601,90
sluzker,-0.007014567,90
angarrack,-0.026901878,90
vertine,0.025919251,90
lamming,0.00601035,90
fiedle,-0.03679513,90
haddaoui,-0.11758056,90
doramas,-0.0051577184,90
boardleden,0.04801287,90
gelukskoekje,0.03326614,89
bijzettafels,0.09035727,89
skipistes,0.0920159,89
geïnhaleerd,-0.02915164,89
west-virginia,0.025258087,89
ophieven,0.013115745,89
vongole,0.07968971,89
dekstoelen,0.03024982,89
gastenvleugel,0.09004313,89
hartversterkertje,0.11062535,89
gehuisd,0.032138333,89
toneelknecht,0.09382844,89
zwartblauwe,0.02953345,89
opvoeringen,0.094870485,89
designpak,0.09737741,89
kwaliteitskranten,0.013959989,89
nachtbus,-0.0139187435,89
stai,0.09731084,89
juillet,0.07466331,89
naaktslak,-0.052962705,89
snort,0.033132322,89
stierengevecht,0.019729167,89
voorgekauwd,-0.013075899,89
dôme,0.06692626,89
barnum,0.019927971,89
onwezenlijks,0.077583864,89
schuimig,0.0125024095,89
animale,0.023579225,89
wiegelied,0.14162341,89
julidag,0.11973796,89
snuffelende,-0.05839214,89
weesjongen,-0.03924097,89
afvloeien,-0.060016,89
knakten,-0.07590686,89
platgebombardeerd,-0.033920877,89
trekkoord,-0.010379724,89
geraak,-0.007979538,89
dyane,-0.047302105,89
examiner,-0.040343422,89
welwel,0.049169578,89
onverdacht,0.03566817,89
welvoorziene,0.11302285,89
flitser,0.008167008,89
terechtgebracht,0.03451883,89
yugiri,0.04677153,89
uitgroeiden,0.039813675,89
lichtstrepen,0.054304756,89
nauwlettender,-0.02867442,89
confectiekleding,0.07542974,89
gerekte,0.05817153,89
berkenhout,0.05435085,89
gekomme,-0.029032191,89
halfzusters,0.011368252,89
dorpsjongens,0.0043737143,89
tandpijn,-0.16868697,89
tweehonderdtwintig,-0.020718537,89
humaniteit,0.04494305,89
puntbaardje,0.08965769,89
grenelle,0.04117061,89
slissend,-0.0104237795,89
heidelandschap,0.1010157,89
rechterhanden,0.0065857936,89
enkellaarzen,0.039746895,89
bibliothèque,0.08277169,89
nageplozen,-0.0057495832,89
doorploegen,-0.053996585,89
dienend,0.1147926,89
portee,0.040557995,89
beraamt,-0.09427504,89
belichte,0.095383555,89
analiste,0.023388714,89
kk,-0.04303588,89
dienstdoend,0.035549566,89
forsythia,0.07185483,89
standaardvragen,0.00451748,89
opweegt,-0.012486778,89
getralied,-0.014237726,89
converserend,0.15475293,89
erfgenames,0.00096705556,89
badkamertegels,-0.03041226,89
loup,0.0012108311,89
vrijetijdskleren,0.08879051,89
afgifte,0.02242751,89
kooitjes,0.01354222,89
ijsbergsla,0.033605237,89
gespring,-0.0069003105,89
woonkamerdeur,-0.017034117,89
vastbijt,-0.06634232,89
stribbel,-0.011690309,89
loslippiger,-0.053350672,89
eeuwigheden,0.006759856,89
disputen,0.014824308,89
vereenzelvigde,0.0048956275,89
a'ze,-0.019199772,89
roke,0.036436573,89
ikken,0.036680162,89
lispelende,0.09873583,89
theeketel,0.061863273,89
zouwen,-0.15270182,89
gebalk,-0.042064667,89
domela,0.013752572,89
augustusdag,0.15286052,89
strakste,0.05071502,89
hondsdol,-0.11025084,89
toneelgespeeld,0.058159698,89
tandartsstoel,-0.0161444,89
emotioneels,0.033306494,89
15.30,0.03513506,89
rondbracht,-0.011277676,89
noordoost,0.06668349,89
doorhakte,-0.07661808,89
verdikt,0.0187601,89
wijnberg,0.07389826,89
vijfpuntige,0.11665085,89
dromerigheid,0.117203794,89
katalysatoren,0.075499974,89
ruststand,0.0930338,89
pints,0.018302664,89
transpireert,-0.047614403,89
afbrokkelt,-0.017158628,89
machinale,0.05335144,89
gearticuleerde,0.08725812,89
assisteer,-0.023454472,89
verzekeringspremies,-0.049260546,89
gespecificeerde,-0.016805172,89
superstar,0.07618481,89
seem,0.042886198,89
feministes,-0.058248654,89
choose,0.027937893,89
eenzijdigheid,0.015903458,89
buurmannen,-0.037384152,89
reiniers,-0.0007733144,89
rookkolom,0.0041817464,89
wegschopte,-0.018410489,89
scheenbeschermers,0.0052513666,89
opblaasboot,-0.020800173,89
asset,0.03571754,89
plooibare,0.11514493,89
uitrustingen,0.0049570873,89
verbreking,-0.032135505,89
afsnauwde,-0.057656717,89
uiterwaard,0.05603273,89
stationsklok,0.031266157,89
lepelaar,0.0262729,89
lora,0.02522862,89
afstrijken,-0.049705252,89
drei,0.0072881095,89
meidagen,0.0048263073,89
bankemployé,-0.06041992,89
gazonnetje,0.039889757,89
stabiliserende,0.08271387,89
25-jarige,0.025888825,89
toegeving,-0.023570187,89
creation,0.0539867,89
soliditeit,0.074750826,89
theespullen,0.03392385,89
makrelen,-0.023796767,89
chocoladetruffels,0.080375314,89
krenkend,-0.044871405,89
zolderdeur,-0.011332206,89
verschikken,-0.0043495223,89
oc,0.02479635,89
melodietjes,0.1562964,89
samengevoegde,0.089750335,89
filtert,0.034908667,89
hr-manager,0.023763578,89
pelsjager,0.030637369,89
gebalsemde,0.010694459,89
gatenkaas,-0.047084175,89
dikdoenerij,-0.03275518,89
strafmaatregelen,-0.102903396,89
boekwinkeltje,0.10292284,89
onttroond,-0.066206,89
tullius,-0.026555112,89
overkleed,0.037408862,89
357,-0.0035988092,89
lyell,0.041661672,89
designjurken,0.15688486,89
memoreert,0.044677075,89
goudachtig,0.1406232,89
borstbeelden,0.060008444,89
wimpelt,-0.013777349,89
lidingö,0.010320298,89
separeer,-0.09391035,89
elektronicazaak,-0.0060016694,89
archiefruimte,-0.016703473,89
pneumothorax,-0.095746085,89
strandwachten,0.09732033,89
schoonhield,-0.0051858714,89
luchthavenpolitie,-0.046247333,89
cv-ketel,-0.02477417,89
tapen,-0.10458346,89
huishoudhandschoenen,-0.018663866,89
glasharde,-0.07353051,89
donley,0.004302472,89
meezongen,0.0976716,89
barrevoets,-0.03611566,89
lichtschakelaars,0.0025485475,89
speelser,0.05371156,89
bosbessenmuffins,0.06325495,89
kletsverhaal,-0.06782634,89
afschoof,-0.073381186,89
backpacken,0.02823792,89
afbladderend,-0.04529875,89
parochiehuis,0.035108723,89
opgelezen,-0.023845242,89
l-vormig,0.043921404,89
articulatie,0.104038544,89
exceptioneel,0.080890074,89
welingelichte,-0.004651338,89
bleekgele,0.070224464,89
aanwandelen,0.0397053,89
fotomoment,0.11137183,89
vriendenprijsje,-0.0071838945,89
overál,-0.043846365,89
rushmore,0.049103767,89
ono,0.059204534,89
hesp,0.01673754,89
evidentie,0.034437254,89
kulak,0.011157222,89
koersk,-0.036146563,89
greenfield,0.017400287,89
walgelijkste,-0.053341344,89
nachtgeluiden,0.06425043,89
doorwrocht,0.082744606,89
kranz,0.045330185,89
zelfbediening,0.110182375,89
winkelt,0.0660128,89
okido,0.060703307,89
uitbuit,-0.09279294,89
richtingloos,-0.029315017,89
zeepaardjes,0.07372639,89
verjaring,-0.04688356,89
overbelasten,-0.057655357,89
raspaarden,0.103410915,89
sportteam,0.026954338,89
biljarttafels,0.10165697,89
bedankend,0.09443768,89
nepdiamanten,0.05011916,89
wassend,0.05530839,89
horlepiep,0.12914523,89
vervreemdende,0.046810314,89
verbeeldingen,0.11327368,89
hoofdbestanddeel,0.05642052,89
boetvaardige,-0.016971216,89
larger,0.018463835,89
walnotenhouten,0.05822225,89
ronddansen,0.010318156,89
hieuw,-0.0027352348,89
hybris,-0.061997622,89
mensenogen,-0.0059452653,89
pietlut,-0.048997417,89
glimmertje,0.11211674,89
meidenfilm,0.021054726,89
voorvak,0.010058716,89
vrijgeeft,-0.06958189,89
bups,0.01769153,89
veertigtal,0.010614503,89
ochtendvlucht,0.06290096,89
ijzererts,0.022011846,89
verkrachtingszaak,-0.11894837,89
opdraait,-0.04959208,89
fluitspel,0.15857467,89
missend,-0.049096394,89
piratenkapitein,-0.024851844,89
goddess,0.102580234,89
stookolie,-0.04603303,89
lijnolie,-0.022906482,89
fungeer,0.023698634,89
domaine,0.11302999,89
uitbaten,0.08010516,89
youp,0.015603181,89
dronkener,-0.025402142,89
claro,0.023532083,89
wolter,-0.0024139807,89
bovenstaand,0.071403906,89
karikaturaal,0.02938269,89
gepopeld,0.013460686,89
gladstrijkt,0.018616023,89
mattenklopper,-0.010003794,89
artikeltjes,0.028811079,89
regentje,0.050959714,89
leeggeschud,-0.04513648,89
a4-formaat,0.034141347,89
meteoroloog,0.06706469,89
nato,0.027563108,89
vasts,0.015003787,89
kieper,-0.06388769,89
ja-ha,-0.0029401258,89
kinderleven,0.047530502,89
parasiteren,-0.0027109906,89
tsk,-0.041820064,89
packers,0.041647166,89
bucky,-0.04205895,89
teigetje,-0.0084291855,89
konijnenvoer,0.017244983,89
revuemeisje,0.10775114,89
either,0.01799564,89
critique,0.0535011,89
snauwden,-0.075788185,89
huurkazerne,-0.009336077,89
gristen,-0.029344868,89
verjaarsfeestje,0.098042876,89
jerzy,0.025055647,89
ruimtewezens,-0.06480198,89
radiogolven,0.023347177,89
hartziekte,-0.11508255,89
halsmisdaad,-0.117601,89
deneve,-0.016788788,89
etuitje,0.07285052,89
staats-,0.0103017315,89
monsterden,0.023648974,89
soepjurk,0.04574314,89
vrouwenvlees,0.053138018,89
collected,0.02503848,89
b.a.,0.05786547,89
gespreksgenoot,0.06875497,89
paine,0.018447883,89
gitaarsolo,0.07507446,89
yam,0.04062063,89
gomboom,0.016239055,89
insta,-0.021434367,89
golfbewegingen,0.08561162,89
beeldengroep,0.08818054,89
proceskosten,-0.08638176,89
energieverbruik,0.007589653,89
0-1,0.031114615,89
zit-,0.09056744,89
whiskykleurige,0.053059503,89
untermenschen,-0.10859965,89
bannerman,0.028934067,89
ochtendbriefing,-0.010514174,89
glenfiddich,0.026594594,89
praline,0.07074897,89
selfridges,0.09599881,89
zielenpiet,-0.062768966,89
bergwegen,-0.009626044,89
gymnastiekleraar,-0.00982289,89
sinterklaasavond,0.028804947,89
